Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Impressions,Expected_Conversions,Estimated_Cost,Estimated_Revenue,CPA,ROI
38.0,Male,72536.56,Urban,Text,Fashion,Search Engine,4,2024-03-29 20:45:56.905392,0.1745,0.0357,112.04481792717085,0.698,2.0,27.919999999999998,2.865329512893983,12.959999999999999
21.0,Female,52928.93,Suburban,Banner,Travel,Search Engine,7,2023-06-10 20:45:56.905392,0.2203,0.0566,123.6749116607774,1.5421,3.5,61.684,2.2696323195642307,16.624
25.0,Female,29115.23,Rural,Video,Food,Search Engine,6,2024-01-17 20:45:56.905392,0.2635,0.0177,338.9830508474576,1.581,3.0,63.239999999999995,1.8975332068311197,20.08
8.0,Male,56225.75,Urban,Text,Technology,Social Media,6,2023-12-31 20:45:56.905392,0.2584,0.0515,116.50485436893204,1.5504000000000002,3.0,62.016000000000005,1.9349845201238387,19.672
27.0,Other,69054.58,Rural,Banner,Finance,Search Engine,3,2024-03-23 20:45:56.905392,0.2361,0.0582,51.54639175257732,0.7083,1.5,28.332,2.117746717492588,17.888
31.0,Male,47261.99,Urban,Banner,Fashion,Website,6,2023-10-22 20:45:56.905392,0.112,0.0676,88.75739644970415,0.672,3.0,26.880000000000003,4.464285714285714,7.960000000000001
43.0,Male,53159.6,Suburban,Video,Technology,Website,3,2023-06-12 20:45:56.905392,0.2337,0.0573,52.35602094240838,0.7011,1.5,28.043999999999997,2.139495079161318,17.695999999999998
35.0,Male,68936.94,Urban,Native,Finance,Search Engine,6,2023-12-29 20:45:56.905392,0.2343,0.0327,183.4862385321101,1.4058000000000002,3.0,56.232000000000006,2.1340162185232607,17.744000000000003
11.0,Other,73238.09,Suburban,Video,Health,Social Media,5,2023-05-04 20:45:56.905392,0.1223,0.0486,102.88065843621399,0.6115,2.5,24.46,4.088307440719542,8.784
47.0,Male,52234.25,Rural,Text,Travel,Social Media,1,2023-05-31 20:45:56.905392,0.1118,0.0688,14.534883720930232,0.1118,0.5,4.4719999999999995,4.47227191413238,7.943999999999999
33.0,Male,24904.04,Suburban,Video,Travel,Website,5,2023-06-13 20:45:56.905392,0.3385,0.0956,52.30125523012552,1.6925000000000001,2.5,67.7,1.4771048744460855,26.080000000000002
42.0,Other,50083.87,Rural,Banner,Finance,Social Media,5,2023-05-20 20:45:56.905392,0.2417,0.0581,86.05851979345955,1.2085,2.5,48.339999999999996,2.068680182043856,18.336
49.0,Female,12258.37,Urban,Video,Fashion,Website,3,2024-01-06 20:45:56.905392,0.2173,0.0115,260.8695652173913,0.6518999999999999,1.5,26.075999999999997,2.3009664058904744,16.383999999999997
56.0,Female,86218.5,Urban,Text,Fashion,Social Media,4,2023-08-13 20:45:56.905392,0.1264,0.0664,60.24096385542168,0.5056,2.0,20.224000000000004,3.9556962025316453,9.112000000000002
64.0,Female,74935.24,Suburban,Text,Food,Website,7,2023-08-04 20:45:56.905392,0.4691,0.0364,192.3076923076923,3.2837,3.5,131.348,1.0658708164570454,36.528000000000006
33.0,Other,26587.63,Urban,Banner,Technology,Website,2,2023-09-12 20:45:56.905392,0.2934,0.0355,56.33802816901409,0.5868,1.0,23.472,1.7041581458759374,22.472
39.0,Female,33602.9,Suburban,Video,Fashion,Website,3,2024-04-15 20:45:56.905392,0.2649,0.0502,59.7609561752988,0.7947000000000001,1.5,31.788000000000004,1.8875047187617968,20.192000000000004
18.0,Male,29222.98,Suburban,Native,Technology,Website,6,2024-02-24 20:45:56.905392,0.2153,0.0587,102.21465076660988,1.2917999999999998,3.0,51.672,2.3223409196470044,16.224
50.0,Other,42409.68,Suburban,Native,Technology,Search Engine,4,2023-12-08 20:45:56.905392,0.0954,0.051,78.43137254901961,0.3816,2.0,15.264,5.241090146750524,6.632
17.0,Male,54943.71,Rural,Text,Fashion,Website,4,2023-08-12 20:45:56.905392,0.0435,0.048,83.33333333333333,0.174,2.0,6.959999999999999,11.49425287356322,2.4799999999999995
7.0,Female,51956.75,Rural,Native,Finance,Search Engine,6,2023-09-04 20:45:56.905392,0.1588,0.0461,130.1518438177874,0.9528,3.0,38.112,3.1486146095717884,11.704
47.0,Male,42624.66,Suburban,Text,Travel,Website,6,2023-08-29 20:45:56.905392,0.1086,0.1038,57.80346820809248,0.6516,3.0,26.064,4.6040515653775325,7.688
27.0,Male,78562.08,Urban,Banner,Food,Search Engine,6,2024-02-06 20:45:56.905392,0.3592,0.0736,81.52173913043478,2.1552000000000002,3.0,86.20800000000001,1.3919821826280623,27.736000000000004
46.0,Other,24663.47,Urban,Text,Health,Search Engine,7,2023-10-18 20:45:56.905392,0.0581,0.0504,138.88888888888889,0.4067,3.5,16.268,8.605851979345955,3.648
41.0,Male,35370.5,Suburban,Banner,Food,Website,6,2023-07-31 20:45:56.905392,0.0316,0.0555,108.10810810810811,0.18960000000000002,3.0,7.5840000000000005,15.822784810126581,1.5280000000000002
10.0,Female,45276.09,Suburban,Video,Health,Search Engine,2,2023-05-24 20:45:56.905392,0.0747,0.0735,27.2108843537415,0.1494,1.0,5.976,6.693440428380187,4.976
,Female,48719.09,Rural,Native,Fashion,Website,4,2023-11-27 20:45:56.905392,0.1309,0.0587,68.14310051107326,0.5236,2.0,20.944,3.8197097020626436,9.472
18.0,Male,81700.13,Urban,Text,Technology,Website,4,2023-11-29 20:45:56.905392,0.1077,0.0445,89.88764044943821,0.4308,2.0,17.232,4.642525533890436,7.616
35.0,Male,61368.2,Urban,Video,Travel,Social Media,6,2023-05-17 20:45:56.905392,0.1938,0.0666,90.09009009009009,1.1628,3.0,46.512,2.5799793601651184,14.504
16.0,Female,29774.3,Rural,Video,Technology,Website,8,2023-08-09 20:45:56.905392,0.1754,0.0655,122.13740458015266,1.4032,4.0,56.128,2.8506271379703536,13.032
25.0,Male,26784.8,Rural,Video,Travel,Social Media,4,2023-08-10 20:45:56.905392,0.1133,0.0291,137.4570446735395,0.4532,2.0,18.128,4.41306266548985,8.064
13.0,Female,82773.37,Urban,Native,Technology,Search Engine,7,2023-05-26 20:45:56.905392,0.0915,0.0565,123.8938053097345,0.6405,3.5,25.619999999999997,5.464480874316941,6.319999999999999
37.0,Female,50020.33,Rural,Banner,Fashion,Website,6,2023-07-19 20:45:56.905392,0.3209,0.0298,201.34228187919464,1.9254000000000002,3.0,77.016,1.558117793705204,24.672
36.0,Female,63199.22,Suburban,Video,Health,Website,5,2023-09-22 20:45:56.905392,0.122,0.0363,137.7410468319559,0.61,2.5,24.4,4.098360655737705,8.76
27.0,Other,39918.24,Suburban,Video,Technology,Website,0,2023-09-11 20:45:56.905392,0.5502,0.0549,0.0,0.0,0.0,0.0,,
55.0,Female,85215.83,Urban,Native,Technology,Social Media,10,2023-05-14 20:45:56.905392,0.4635,0.0816,122.54901960784314,4.635,5.0,185.39999999999998,1.0787486515641855,36.08
57.0,Female,44025.7,Urban,Text,Fashion,Search Engine,6,2023-10-08 20:45:56.905392,0.0312,0.0584,102.73972602739725,0.18719999999999998,3.0,7.4879999999999995,16.02564102564103,1.4959999999999998
43.0,Female,48600.64,Urban,Banner,Health,Search Engine,7,2023-05-16 20:45:56.905392,0.0173,0.0449,155.90200445434297,0.1211,3.5,4.844,28.90173410404624,0.38400000000000006
8.0,Male,45218.61,Urban,Native,Food,Website,3,2024-03-10 20:45:56.905392,0.1808,0.0332,90.36144578313252,0.5424,1.5,21.695999999999998,2.765486725663717,13.463999999999999
18.0,Male,50961.74,Rural,Text,Technology,Search Engine,3,2023-11-27 20:45:56.905392,0.3595,0.0722,41.551246537396125,1.0785,1.5,43.14,1.3908205841446453,27.76
41.0,Male,48876.92,Rural,Banner,Health,Social Media,5,2023-04-28 20:45:56.905392,0.4217,0.0749,66.75567423230976,2.1085000000000003,2.5,84.34,1.1856770215793218,32.736000000000004
25.0,Female,21975.47,Suburban,Video,Travel,Search Engine,2,2023-12-02 20:45:56.905392,0.0288,0.0481,41.58004158004158,0.0576,1.0,2.304,17.36111111111111,1.3039999999999998
27.0,Male,41850.62,Urban,Video,Technology,Social Media,6,2023-09-05 20:45:56.905392,0.2871,0.0236,254.23728813559322,1.7226000000000001,3.0,68.90400000000001,1.7415534656913967,21.968000000000004
48.0,Female,70912.75,Urban,Text,Technology,Website,5,2023-10-01 20:45:56.905392,0.1763,0.0439,113.89521640091115,0.8815000000000001,2.5,35.260000000000005,2.8360748723766305,13.104000000000003
42.0,Male,5768.27,Rural,Banner,Technology,Website,3,2023-11-19 20:45:56.905392,0.1741,0.0168,178.57142857142858,0.5223,1.5,20.892,2.871912693854107,12.927999999999999
54.0,Male,52007.27,Suburban,Text,Health,Social Media,3,2023-06-14 20:45:56.905392,0.347,0.0817,36.719706242350064,1.041,1.5,41.64,1.4409221902017293,26.76
28.0,Male,26563.61,Suburban,Video,Travel,Social Media,8,2023-12-18 20:45:56.905392,0.2678,0.0588,136.0544217687075,2.1424,4.0,85.696,1.8670649738610905,20.424
55.0,Male,89887.17,Suburban,Native,Travel,Search Engine,3,2023-07-26 20:45:56.905392,0.1281,0.0218,137.61467889908258,0.3843,1.5,15.372,3.9032006245121003,9.248
26.0,Male,35191.04,Urban,Video,Health,Search Engine,4,2023-10-22 20:45:56.905392,0.2525,0.0858,46.62004662004662,1.01,2.0,40.4,1.9801980198019802,19.2
57.0,Other,13055.33,Suburban,Native,Finance,Search Engine,4,2023-11-07 20:45:56.905392,0.1095,0.0319,125.39184952978057,0.438,2.0,17.52,4.566210045662101,7.76
36.0,Other,42672.57,Suburban,Banner,Travel,Social Media,6,2023-06-10 20:45:56.906439,0.2042,0.0222,270.27027027027026,1.2252,3.0,49.008,2.4485798237022527,15.336
22.0,Male,83563.58,Suburban,Banner,Fashion,Search Engine,5,2023-07-25 20:45:56.906439,0.285,0.0421,118.76484560570071,1.4249999999999998,2.5,56.99999999999999,1.7543859649122808,21.799999999999997
10.0,Male,42711.31,Rural,Video,Food,Social Media,5,2023-09-14 20:45:56.906439,0.0901,0.0577,86.65511265164645,0.4505,2.5,18.02,5.549389567147614,6.208
30.0,Male,54632.09,Urban,Banner,Fashion,Social Media,4,2024-01-02 20:45:56.906439,0.02,0.0506,79.05138339920948,0.08,2.0,3.2,25.0,0.6000000000000001
31.0,Other,37300.21,Suburban,Banner,Health,Website,6,2023-05-13 20:45:56.906439,0.2397,0.0508,118.11023622047244,1.4382,3.0,57.528,2.0859407592824364,18.176
47.0,Male,28816.49,Rural,Text,Technology,Search Engine,3,2023-05-10 20:45:56.906439,0.1695,0.0676,44.37869822485207,0.5085000000000001,1.5,20.340000000000003,2.949852507374631,12.560000000000002
33.0,Male,42668.15,Urban,Native,Travel,Social Media,3,2023-12-03 20:45:56.906439,0.1535,0.0971,30.89598352214212,0.4605,1.5,18.42,3.2573289902280127,11.280000000000001
28.0,Female,23258.18,Rural,Native,Health,Search Engine,5,2024-01-04 20:45:56.906439,0.1432,0.0423,118.2033096926714,0.716,2.5,28.64,3.4916201117318435,10.456
51.0,Female,76109.19,Rural,Text,Fashion,Search Engine,4,2023-10-24 20:45:56.906439,0.2434,0.0703,56.89900426742532,0.9736,2.0,38.944,2.0542317173377156,18.472
31.0,Other,51099.94,Urban,Native,Fashion,Website,7,2023-09-02 20:45:56.906439,0.0385,0.0491,142.5661914460285,0.2695,3.5,10.780000000000001,12.987012987012987,2.0800000000000005
26.0,Male,26868.24,Suburban,Video,Health,Social Media,10,2023-06-15 20:45:56.906439,0.2512,0.0853,117.23329425556858,2.5119999999999996,5.0,100.47999999999999,1.9904458598726118,19.095999999999997
43.0,Male,46243.47,Suburban,Video,Finance,Website,1,2023-11-01 20:45:56.906439,0.0042,0.038,26.315789473684212,0.0042,0.5,0.16799999999999998,119.04761904761905,-0.664
27.0,Female,15693.47,Rural,Text,Fashion,Search Engine,5,2024-01-06 20:45:56.906439,0.0286,0.0466,107.29613733905579,0.14300000000000002,2.5,5.720000000000001,17.48251748251748,1.2880000000000003
44.0,Female,44383.39,Urban,Banner,Technology,Social Media,1,2023-05-29 20:45:56.906439,0.0853,0.067,14.925373134328357,0.0853,0.5,3.412,5.861664712778429,5.824
26.0,Male,57204.75,Rural,Video,Health,Social Media,2,2023-05-17 20:45:56.906439,0.2396,0.0813,24.600246002460025,0.4792,1.0,19.168,2.0868113522537564,18.168
31.0,Other,35574.92,Rural,Banner,Technology,Website,7,2023-07-31 20:45:56.906439,0.1086,0.0598,117.05685618729098,0.7602,3.5,30.408,4.6040515653775325,7.688000000000001
37.0,Other,60407.82,Rural,Native,Food,Website,4,2023-09-05 20:45:56.906439,0.1126,0.0408,98.0392156862745,0.4504,2.0,18.016000000000002,4.440497335701599,8.008000000000001
29.0,Other,62386.17,Urban,Native,Health,Search Engine,5,2023-09-30 20:45:56.906439,0.2354,0.0519,96.33911368015414,1.177,2.5,47.08,2.1240441801189465,17.832
34.0,Male,51194.32,Rural,Native,Health,Social Media,3,2023-11-06 20:45:56.906439,0.0553,0.0432,69.44444444444444,0.1659,1.5,6.635999999999999,9.041591320072333,3.4239999999999995
47.0,Male,76839.8,Urban,Text,Food,Search Engine,4,2024-01-28 20:45:56.906439,0.2748,0.054,74.07407407407408,1.0992,2.0,43.967999999999996,1.819505094614265,20.983999999999998
41.0,Male,85220.37,Suburban,Banner,Health,Search Engine,3,2023-12-31 20:45:56.906439,0.1398,0.0237,126.58227848101266,0.4194,1.5,16.776,3.57653791130186,10.184
42.0,Male,41412.62,Suburban,Video,Travel,Search Engine,8,2024-01-06 20:45:56.906439,0.1303,0.0514,155.6420233463035,1.0424,4.0,41.696,3.837298541826554,9.424
25.0,Other,64210.07,Urban,Banner,Technology,Search Engine,3,2023-12-08 20:45:56.906439,0.0352,0.0852,35.2112676056338,0.1056,1.5,4.224,14.204545454545455,1.816
47.0,Female,45401.56,Urban,Banner,Food,Search Engine,5,2023-07-13 20:45:56.906439,0.4357,0.0659,75.87253414264036,2.1784999999999997,2.5,87.13999999999999,1.147578609134726,33.855999999999995
45.0,Female,26090.82,Urban,Banner,Travel,Search Engine,8,2024-04-17 20:45:56.906439,0.1103,0.0731,109.43912448700411,0.8824,4.0,35.296,4.533091568449683,7.824
50.0,Female,80867.2,Urban,Text,Technology,Social Media,5,2023-09-13 20:45:56.906439,0.0925,0.0834,59.95203836930455,0.4625,2.5,18.5,5.405405405405405,6.4
24.0,Male,54758.28,Urban,Video,Travel,Search Engine,3,2023-08-03 20:45:56.906439,0.2083,0.02,150.0,0.6249,1.5,24.996000000000002,2.4003840614498317,15.664000000000001
32.0,Female,65344.27,Urban,Banner,Food,Social Media,7,2023-05-20 20:45:56.906439,0.1733,0.0209,334.9282296650718,1.2131,3.5,48.524,2.8851702250432774,12.864
44.0,Male,7803.72,Suburban,Native,Health,Website,5,2023-09-16 20:45:56.906439,0.3289,0.0679,73.63770250368188,1.6445,2.5,65.78,1.5202189115232594,25.312
25.0,Male,62831.16,Suburban,Native,Health,Website,5,2023-10-09 20:45:56.906439,0.1157,0.03,166.66666666666669,0.5785,2.5,23.14,4.32152117545376,8.256
31.0,Other,21390.99,Suburban,Video,Fashion,Social Media,6,2023-05-11 20:45:56.906439,0.1954,0.0385,155.84415584415584,1.1723999999999999,3.0,46.895999999999994,2.55885363357216,14.631999999999998
63.0,Female,39934.63,Urban,Text,Technology,Social Media,5,2023-05-24 20:45:56.906439,0.2218,0.0446,112.10762331838565,1.109,2.5,44.36,2.254283137962128,16.744
64.0,Female,46382.74,Urban,Native,Finance,Website,3,2024-02-18 20:45:56.906439,0.0762,0.0389,77.12082262210798,0.22860000000000003,1.5,9.144000000000002,6.561679790026246,5.096000000000001
53.0,Female,30602.76,Urban,Native,Technology,Social Media,4,2023-06-07 20:45:56.906439,0.2034,0.079,50.63291139240506,0.8136,2.0,32.544,2.4582104228121926,15.271999999999998
49.0,Female,68572.42,Suburban,Native,Technology,Website,7,2023-11-21 20:45:56.906439,0.1345,0.0331,211.48036253776436,0.9415,3.5,37.66,3.717472118959108,9.76
19.0,Male,74491.41,Rural,Text,Travel,Search Engine,3,2023-05-13 20:45:56.906439,0.0892,0.059,50.847457627118644,0.2676,1.5,10.704,5.605381165919282,6.136
42.0,Other,32935.18,Suburban,Video,Fashion,Website,4,2023-06-02 20:45:56.906439,0.1821,0.0655,61.06870229007633,0.7284,2.0,29.136000000000003,2.745744096650192,13.568000000000001
29.0,Other,57760.4,Suburban,Banner,Finance,Social Media,5,2023-06-22 20:45:56.906439,0.109,0.0633,78.98894154818326,0.545,2.5,21.8,4.587155963302752,7.720000000000001
19.0,Female,24048.53,Suburban,Text,Health,Website,4,2024-03-29 20:45:56.906439,0.3669,0.057,70.17543859649122,1.4676,2.0,58.704,1.362769146906514,28.352
27.0,Male,35286.73,Suburban,Banner,Travel,Social Media,3,2024-04-19 20:45:56.906439,0.3807,0.0337,89.02077151335311,1.1421,1.5,45.684,1.3133701076963489,29.456
36.0,Male,53939.54,Rural,Native,Food,Search Engine,5,2024-02-02 20:45:56.906439,0.5679,0.0567,88.18342151675485,2.8394999999999997,2.5,113.57999999999998,0.8804366966015145,44.431999999999995
26.0,Male,75666.19,Urban,Text,Food,Website,3,2024-03-20 20:45:56.906439,0.1313,0.0472,63.559322033898304,0.39390000000000003,1.5,15.756,3.8080731150038076,9.504
26.0,Female,45786.52,Rural,Native,Finance,Social Media,2,2024-04-15 20:45:56.906439,0.1651,0.0576,34.72222222222222,0.3302,1.0,13.208,3.0284675953967293,12.208
46.0,Male,46939.49,Urban,Video,Health,Social Media,4,2023-09-05 20:45:56.906439,0.0449,0.0373,107.23860589812332,0.1796,2.0,7.184,11.135857461024498,2.592
37.0,Female,46021.53,Urban,Video,Food,Search Engine,5,2023-04-26 20:45:56.906439,0.2885,0.0297,168.35016835016836,1.4425,2.5,57.699999999999996,1.733102253032929,22.08
38.0,Male,63122.0,Rural,Native,Travel,Social Media,6,2023-07-12 20:45:56.906439,0.2814,0.0559,107.33452593917711,1.6884,3.0,67.536,1.7768301350390903,21.512
36.0,Male,53350.99,Rural,Text,Fashion,Social Media,8,2023-05-14 20:45:56.906439,0.1203,0.0178,449.43820224719104,0.9624,4.0,38.496,4.156275976724855,8.624
24.0,Female,58300.31,Urban,Native,Finance,Social Media,6,2023-11-30 20:45:56.906439,0.138,0.0808,74.25742574257426,0.8280000000000001,3.0,33.120000000000005,3.623188405797101,10.040000000000001
14.0,Male,44119.98,Urban,Native,Technology,Social Media,4,2024-01-20 20:45:56.906439,0.1993,0.029,137.9310344827586,0.7972,2.0,31.888,2.5087807325639737,14.944
39.0,Other,41812.44,Urban,Banner,Food,Social Media,9,2024-01-14 20:45:56.906439,0.0356,0.0254,354.33070866141736,0.3204,4.5,12.816,14.044943820224718,1.848
27.0,Female,33567.7,Rural,Text,Technology,Website,5,2023-06-30 20:45:56.906439,0.1689,0.0197,253.80710659898477,0.8445,2.5,33.78,2.960331557134399,12.512
4.0,Female,40461.38,Urban,Video,Finance,Search Engine,5,2023-12-29 20:45:56.906439,0.3337,0.0642,77.88161993769471,1.6684999999999999,2.5,66.74,1.4983518130056939,25.695999999999998
29.0,Female,68081.21,Urban,Native,Fashion,Social Media,4,2023-06-12 20:45:56.906439,0.1706,0.0629,63.59300476947536,0.6824,2.0,27.296,2.9308323563892147,12.648
18.0,Female,74276.52,Urban,Banner,Finance,Website,9,2024-02-16 20:45:56.906439,0.2464,0.0319,282.1316614420063,2.2176,4.5,88.70400000000001,2.029220779220779,18.712000000000003
45.0,Female,67304.39,Urban,Text,Travel,Search Engine,2,2023-09-14 20:45:56.906439,0.1995,0.0312,64.1025641025641,0.399,1.0,15.96,2.506265664160401,14.96
42.0,Male,27415.79,Urban,Video,Finance,Search Engine,7,2023-06-14 20:45:56.906439,0.3998,0.0422,165.87677725118482,2.7986,3.5,111.944,1.2506253126563283,30.984
42.0,Female,71403.24,Suburban,Video,Finance,Social Media,3,2024-01-03 20:45:56.906439,0.1236,0.0268,111.94029850746269,0.3708,1.5,14.832,4.0453074433656955,8.888
25.0,Male,47149.75,Urban,Native,Finance,Website,6,2023-10-14 20:45:56.906439,0.2026,0.0385,155.84415584415584,1.2156,3.0,48.624,2.4679170779861797,15.208
45.0,Male,32550.65,Urban,Video,Fashion,Search Engine,3,2023-05-25 20:45:56.906439,0.1419,0.0346,86.70520231213874,0.42569999999999997,1.5,17.028,3.5236081747709656,10.351999999999999
39.0,Male,17738.76,Urban,Video,Fashion,Social Media,6,2024-01-09 20:45:56.906439,0.1716,0.0932,64.37768240343347,1.0296,3.0,41.184000000000005,2.9137529137529135,12.728000000000002
28.0,Male,51503.85,Urban,Video,Health,Social Media,3,2023-08-26 20:45:56.906439,0.3375,0.0512,58.59375,1.0125000000000002,1.5,40.50000000000001,1.4814814814814812,26.000000000000004
28.0,Male,58563.79,Suburban,Video,Travel,Search Engine,2,2023-07-03 20:45:56.906439,0.1081,0.0498,40.16064257028113,0.2162,1.0,8.648,4.6253469010175765,7.648
48.0,Male,52662.49,Urban,Video,Finance,Website,4,2023-10-09 20:45:56.906439,0.1954,0.086,46.51162790697675,0.7816,2.0,31.264,2.5588536335721597,14.632
27.0,Other,7178.53,Rural,Banner,Fashion,Website,1,2023-08-01 20:45:56.906439,0.0269,0.0443,22.573363431151243,0.0269,0.5,1.076,18.587360594795538,1.1520000000000001
39.0,Other,31873.4,Suburban,Banner,Travel,Search Engine,3,2024-04-08 20:45:56.906439,0.1182,0.1035,28.985507246376812,0.3546,1.5,14.184000000000001,4.230118443316413,8.456000000000001
50.0,Male,42712.34,Suburban,Banner,Food,Search Engine,7,2023-08-11 20:45:56.906439,0.3833,0.0865,80.92485549132948,2.6830999999999996,3.5,107.32399999999998,1.3044612575006524,29.663999999999994
63.0,Female,21176.12,Urban,Text,Travel,Search Engine,6,2023-05-24 20:45:56.906439,0.153,0.0453,132.4503311258278,0.9179999999999999,3.0,36.72,3.2679738562091507,11.24
59.0,Male,32033.74,Suburban,Banner,Fashion,Website,1,2024-01-06 20:45:56.906439,0.3849,0.0208,48.07692307692308,0.3849,0.5,15.396,1.2990387113535982,29.792
48.0,Female,58376.75,Urban,Video,Fashion,Website,4,2023-10-17 20:45:56.906439,0.1882,0.0192,208.33333333333334,0.7528,2.0,30.112000000000002,2.6567481402763016,14.056000000000001
12.0,Female,37507.46,Suburban,Video,Health,Social Media,2,2024-02-21 20:45:56.906439,0.4757,0.0457,43.7636761487965,0.9514,1.0,38.056,1.0510826150935464,37.056
